2211,1:2,2:1,3:7,4:5,5:9,6:6,7:10,8:8,9:3,10:4
2030,1:6,2:3,3:7,4:2,5:9,6:4,7:1,8:8,9:5,10:10
64581,1:1,2:2,3:9,4:4,5:7,6:5,7:3,8:10,9:6,10:8
95126,1:3,2:2,3:8,4:6,5:1,6:7,7:5,8:10,9:4,10:9
11134,1:10,2:8,3:4,4:3,5:5,6:6,7:1,8:2,9:7,10:9
32679,1:10,2:4,3:5,4:9,5:8,6:2,7:1,8:3,9:6,10:7
28446,1:9,2:4,3:1,4:3,5:10,6:2,7:7,8:5,9:8,10:6
15089,1:1,2:9,3:7,4:2,5:3,6:10,7:8,8:6,9:5,10:4
44303,1:10,2:1,3:6,4:8,5:9,6:7,7:5,8:3,9:4,10:2
95393,1:2,2:10,3:1,4:3,5:8,6:4,7:7,8:6,9:5,10:9
27190,1:1,2:7,3:5,4:4,5:9,6:6,7:3,8:2,9:10,10:8
23655,1:8,2:5,3:1,4:7,5:4,6:10,7:2,8:6,9:9,10:3
17634,1:7,2:1,3:8,4:3,5:5,6:10,7:9,8:2,9:4,10:6
4837,1:8,2:10,3:1,4:9,5:7,6:3,7:4,8:2,9:5,10:6
87270,1:4,2:1,3:10,4:5,5:2,6:3,7:7,8:9,9:6,10:8
44421,1:8,2:9,3:5,4:10,5:3,6:4,7:2,8:7,9:1,10:6
66834,1:7,2:10,3:4,4:6,5:2,6:8,7:1,8:9,9:3,10:5
25208,1:10,2:1,3:6,4:3,5:7,6:4,7:2,8:8,9:5,10:9
49772,1:6,2:2,3:8,4:10,5:9,6:3,7:5,8:4,9:1,10:7
78262,1:6,2:8,3:9,4:10,5:2,6:5,7:3,8:1,9:4,10:7
86125,1:5,2:6,3:7,4:4,5:9,6:1,7:2,8:10,9:3,10:8
24320,1:1,2:6,3:9,4:10,5:5,6:8,7:7,8:4,9:2,10:3
97340,1:9,2:5,3:7,4:6,5:3,6:2,7:10,8:1,9:4,10:8
7528,1:4,2:9,3:3,4:5,5:10,6:8,7:2,8:6,9:7,10:1
26990,1:6,2:1,3:5,4:10,5:8,6:2,7:7,8:3,9:4,10:9
15146,1:6,2:2,3:9,4:8,5:7,6:5,7:3,8:4,9:1,10:10
57758,1:5,2:9,3:3,4:2,5:10,6:7,7:1,8:6,9:4,10:8
50593,1:10,2:5,3:1,4:8,5:3,6:4,7:7,8:9,9:2,10:6
47631,1:7,2:1,3:4,4:5,5:9,6:2,7:3,8:6,9:8,10:10
3810,1:10,2:3,3:1,4:6,5:8,6:2,7:9,8:4,9:7,10:5
18776,1:2,2:9,3:6,4:5,5:7,6:10,7:3,8:1,9:8,10:4
72401,1:5,2:9,3:6,4:4,5:1,6:3,7:7,8:8,9:2,10:10
79486,1:10,2:6,3:2,4:7,5:3,6:8,7:4,8:1,9:5,10:9
7413,1:1,2:6,3:2,4:8,5:7,6:9,7:10,8:5,9:4,10:3
68979,1:8,2:3,3:9,4:10,5:7,6:1,7:6,8:5,9:2,10:4
1026,1:7,2:8,3:3,4:5,5:1,6:4,7:6,8:2,9:9,10:10
91968,1:8,2:1,3:5,4:3,5:7,6:10,7:6,8:4,9:2,10:9
84590,1:8,2:7,3:5,4:1,5:9,6:3,7:4,8:6,9:10,10:2
15,1:6,2:1,3:7,4:9,5:5,6:10,7:2,8:8,9:4,10:3
98468,1:8,2:7,3:1,4:4,5:9,6:6,7:3,8:2,9:10,10:5
18750,1:1,2:8,3:9,4:2,5:4,6:10,7:7,8:3,9:6,10:5
83728,1:1,2:6,3:5,4:3,5:4,6:9,7:8,8:2,9:10,10:7
61387,1:1,2:2,3:3,4:7,5:6,6:5,7:8,8:10,9:9,10:4
63639,1:7,2:9,3:8,4:2,5:6,6:4,7:1,8:5,9:3,10:10
87620,1:5,2:9,3:10,4:7,5:8,6:1,7:2,8:3,9:6,10:4
74814,1:1,2:8,3:4,4:6,5:2,6:3,7:10,8:5,9:7,10:9
36251,1:4,2:3,3:2,4:10,5:5,6:1,7:9,8:8,9:6,10:7
62481,1:3,2:6,3:9,4:5,5:7,6:4,7:8,8:1,9:2,10:10
9176,1:2,2:1,3:6,4:4,5:9,6:7,7:3,8:10,9:8,10:5
32880,1:9,2:1,3:5,4:4,5:10,6:7,7:2,8:3,9:8,10:6
33389,1:2,2:9,3:5,4:10,5:1,6:8,7:7,8:6,9:4,10:3
42036,1:3,2:7,3:8,4:4,5:5,6:1,7:9,8:6,9:2,10:10
73722,1:3,2:6,3:2,4:8,5:9,6:10,7:5,8:1,9:7,10:4
4803,1:7,2:2,3:6,4:4,5:1,6:5,7:8,8:10,9:3,10:9
97949,1:7,2:5,3:3,4:9,5:8,6:6,7:4,8:10,9:2,10:1
43320,1:4,2:3,3:2,4:5,5:1,6:6,7:10,8:8,9:9,10:7
94152,1:2,2:5,3:1,4:3,5:10,6:6,7:8,8:4,9:7,10:9
44243,1:1,2:5,3:8,4:3,5:2,6:6,7:10,8:4,9:7,10:9
84311,1:10,2:1,3:9,4:7,5:6,6:8,7:3,8:4,9:5,10:2
788,1:6,2:2,3:3,4:9,5:1,6:8,7:7,8:10,9:5,10:4
53806,1:3,2:2,3:8,4:6,5:9,6:5,7:1,8:4,9:10,10:7
20882,1:1,2:7,3:3,4:5,5:2,6:10,7:8,8:4,9:6,10:9
24131,1:1,2:7,3:9,4:10,5:2,6:8,7:6,8:3,9:5,10:4
99812,1:3,2:8,3:4,4:1,5:10,6:9,7:5,8:2,9:6,10:7
14153,1:2,2:7,3:9,4:10,5:5,6:4,7:3,8:6,9:8,10:1
38855,1:6,2:2,3:5,4:4,5:8,6:10,7:3,8:7,9:1,10:9
6628,1:8,2:6,3:4,4:1,5:3,6:10,7:7,8:5,9:2,10:9
68170,1:4,2:1,3:6,4:9,5:5,6:2,7:3,8:10,9:7,10:8
79670,1:9,2:8,3:4,4:2,5:7,6:6,7:5,8:1,9:10,10:3
30935,1:2,2:3,3:5,4:7,5:6,6:8,7:10,8:1,9:4,10:9
90301,1:1,2:7,3:10,4:9,5:3,6:5,7:6,8:8,9:2,10:4
24066,1:7,2:9,3:4,4:5,5:10,6:2,7:8,8:6,9:1,10:3
94139,1:6,2:7,3:3,4:10,5:5,6:4,7:9,8:2,9:8,10:1
43035,1:2,2:4,3:7,4:6,5:8,6:1,7:10,8:5,9:9,10:3
95399,1:4,2:6,3:5,4:2,5:8,6:3,7:9,8:1,9:7,10:10
15695,1:9,2:5,3:7,4:1,5:2,6:6,7:8,8:10,9:4,10:3
99779,1:8,2:4,3:6,4:3,5:10,6:5,7:2,8:9,9:7,10:1
76345,1:5,2:7,3:8,4:3,5:6,6:4,7:9,8:2,9:10,10:1
11946,1:3,2:5,3:6,4:4,5:7,6:10,7:8,8:9,9:2,10:1
52671,1:9,2:7,3:5,4:1,5:2,6:6,7:8,8:10,9:4,10:3
69458,1:5,2:3,3:4,4:9,5:2,6:10,7:1,8:6,9:7,10:8
7788,1:4,2:8,3:5,4:6,5:3,6:2,7:10,8:7,9:1,10:9
42198,1:1,2:3,3:4,4:6,5:2,6:5,7:10,8:7,9:8,10:9
44800,1:3,2:2,3:7,4:10,5:5,6:9,7:8,8:4,9:1,10:6
59369,1:10,2:1,3:9,4:6,5:5,6:7,7:4,8:8,9:2,10:3
66638,1:7,2:6,3:8,4:5,5:4,6:2,7:1,8:10,9:9,10:3
76039,1:8,2:4,3:3,4:9,5:10,6:1,7:5,8:2,9:6,10:7
84921,1:7,2:5,3:2,4:1,5:8,6:6,7:4,8:10,9:9,10:3
32572,1:9,2:1,3:6,4:2,5:3,6:5,7:4,8:8,9:10,10:7
74747,1:4,2:3,3:10,4:5,5:7,6:6,7:1,8:9,9:8,10:2
83825,1:5,2:10,3:8,4:9,5:2,6:4,7:7,8:6,9:1,10:3
81699,1:8,2:5,3:9,4:10,5:3,6:2,7:4,8:7,9:6,10:1
92866,1:9,2:2,3:4,4:10,5:3,6:1,7:5,8:8,9:7,10:6
64992,1:7,2:3,3:1,4:10,5:5,6:9,7:2,8:8,9:6,10:4
33627,1:7,2:8,3:5,4:1,5:6,6:2,7:3,8:9,9:10,10:4
92726,1:8,2:10,3:6,4:1,5:4,6:5,7:3,8:9,9:7,10:2
62232,1:8,2:5,3:2,4:9,5:7,6:10,7:1,8:4,9:3,10:6
82216,1:3,2:1,3:4,4:2,5:10,6:7,7:9,8:8,9:5,10:6
65316,1:10,2:9,3:4,4:2,5:5,6:3,7:1,8:6,9:8,10:7
18129,1:8,2:5,3:4,4:9,5:7,6:10,7:6,8:1,9:2,10:3
88350,1:10,2:1,3:8,4:4,5:7,6:9,7:3,8:6,9:2,10:5
21027,1:9,2:6,3:5,4:8,5:10,6:7,7:4,8:2,9:3,10:1
12620,1:9,2:10,3:6,4:3,5:1,6:8,7:7,8:5,9:2,10:4
71788,1:5,2:9,3:3,4:1,5:2,6:4,7:7,8:8,9:10,10:6
54810,1:10,2:3,3:6,4:5,5:8,6:7,7:4,8:9,9:2,10:1
19984,1:9,2:5,3:2,4:6,5:8,6:1,7:7,8:10,9:3,10:4
2223,1:7,2:3,3:2,4:4,5:10,6:8,7:6,8:5,9:9,10:1
76255,1:9,2:8,3:3,4:6,5:10,6:1,7:7,8:4,9:2,10:5
77837,1:1,2:9,3:4,4:7,5:2,6:10,7:5,8:8,9:6,10:3
35461,1:8,2:5,3:3,4:4,5:6,6:2,7:9,8:1,9:10,10:7
47624,1:5,2:7,3:2,4:6,5:4,6:9,7:8,8:1,9:3,10:10
21804,1:4,2:3,3:2,4:10,5:9,6:1,7:8,8:6,9:7,10:5
77479,1:1,2:7,3:9,4:8,5:3,6:6,7:2,8:5,9:4,10:10
43125,1:9,2:1,3:2,4:5,5:3,6:4,7:6,8:10,9:8,10:7
37486,1:6,2:1,3:7,4:5,5:4,6:8,7:3,8:10,9:9,10:2
67028,1:4,2:6,3:8,4:2,5:3,6:5,7:1,8:10,9:7,10:9
87667,1:1,2:3,3:8,4:7,5:6,6:9,7:2,8:10,9:5,10:4
31008,1:5,2:3,3:9,4:2,5:4,6:7,7:6,8:10,9:1,10:8
43670,1:4,2:8,3:1,4:6,5:3,6:5,7:2,8:9,9:10,10:7
38344,1:1,2:2,3:9,4:6,5:10,6:8,7:5,8:4,9:7,10:3
87086,1:3,2:2,3:4,4:8,5:7,6:9,7:10,8:5,9:1,10:6
53973,1:5,2:7,3:10,4:3,5:2,6:4,7:8,8:1,9:9,10:6
68593,1:4,2:9,3:7,4:2,5:6,6:10,7:3,8:1,9:8,10:5
38793,1:1,2:6,3:10,4:8,5:5,6:7,7:4,8:3,9:2,10:9
79817,1:7,2:4,3:8,4:6,5:5,6:10,7:2,8:3,9:9,10:1
44507,1:3,2:8,3:4,4:2,5:5,6:9,7:7,8:1,9:6,10:10
78637,1:10,2:3,3:8,4:1,5:9,6:4,7:5,8:6,9:2,10:7
41947,1:3,2:2,3:4,4:6,5:7,6:9,7:5,8:1,9:10,10:8
13457,1:8,2:4,3:6,4:9,5:7,6:3,7:10,8:2,9:1,10:5
76685,1:1,2:7,3:9,4:3,5:10,6:8,7:5,8:6,9:2,10:4
6399,1:8,2:2,3:4,4:1,5:5,6:10,7:6,8:9,9:3,10:7
42272,1:7,2:5,3:8,4:10,5:9,6:4,7:1,8:6,9:3,10:2
67610,1:2,2:4,3:6,4:3,5:5,6:1,7:8,8:9,9:7,10:10
80971,1:2,2:1,3:5,4:7,5:10,6:4,7:3,8:8,9:6,10:9
20680,1:3,2:4,3:6,4:7,5:8,6:9,7:1,8:5,9:2,10:10
14652,1:2,2:4,3:8,4:6,5:10,6:1,7:3,8:9,9:7,10:5
52471,1:2,2:7,3:10,4:1,5:4,6:8,7:3,8:9,9:6,10:5
77085,1:8,2:7,3:2,4:4,5:3,6:10,7:1,8:6,9:5,10:9
74901,1:4,2:5,3:9,4:1,5:2,6:10,7:8,8:6,9:7,10:3
76844,1:10,2:4,3:1,4:7,5:6,6:5,7:9,8:3,9:2,10:8
73560,1:4,2:10,3:9,4:2,5:7,6:3,7:6,8:5,9:1,10:8
41079,1:4,2:3,3:7,4:6,5:8,6:9,7:1,8:2,9:10,10:5
63145,1:6,2:4,3:2,4:1,5:3,6:9,7:10,8:7,9:8,10:5
15085,1:9,2:10,3:8,4:5,5:1,6:7,7:4,8:2,9:6,10:3
24508,1:5,2:2,3:4,4:7,5:1,6:8,7:3,8:10,9:6,10:9
58359,1:6,2:1,3:9,4:7,5:10,6:5,7:2,8:4,9:8,10:3
35644,1:5,2:8,3:10,4:7,5:6,6:3,7:4,8:9,9:1,10:2
30898,1:1,2:2,3:5,4:10,5:8,6:7,7:6,8:3,9:9,10:4
3057,1:10,2:2,3:6,4:7,5:1,6:5,7:8,8:9,9:3,10:4
64218,1:9,2:8,3:6,4:2,5:10,6:1,7:7,8:5,9:4,10:3
3175,1:8,2:10,3:5,4:7,5:2,6:4,7:9,8:1,9:6,10:3
46736,1:4,2:6,3:2,4:9,5:10,6:8,7:7,8:1,9:5,10:3
99506,1:6,2:10,3:9,4:2,5:8,6:4,7:5,8:7,9:3,10:1
11742,1:7,2:9,3:5,4:6,5:3,6:4,7:1,8:10,9:8,10:2
11291,1:8,2:6,3:3,4:7,5:1,6:4,7:9,8:2,9:5,10:10
65703,1:7,2:9,3:4,4:5,5:8,6:3,7:1,8:10,9:2,10:6
26548,1:8,2:7,3:10,4:3,5:5,6:4,7:6,8:2,9:9,10:1
48268,1:2,2:1,3:7,4:10,5:6,6:8,7:5,8:3,9:9,10:4
75216,1:8,2:7,3:6,4:3,5:2,6:10,7:9,8:1,9:5,10:4
23697,1:6,2:4,3:3,4:8,5:7,6:2,7:5,8:10,9:1,10:9
81209,1:8,2:10,3:6,4:5,5:3,6:7,7:2,8:9,9:1,10:4
27977,1:6,2:8,3:2,4:9,5:7,6:10,7:5,8:1,9:3,10:4
86364,1:7,2:4,3:5,4:8,5:6,6:3,7:2,8:9,9:1,10:10
63212,1:1,2:9,3:3,4:4,5:8,6:5,7:6,8:7,9:2,10:10
60291,1:1,2:8,3:5,4:2,5:9,6:7,7:10,8:4,9:6,10:3
46196,1:5,2:8,3:3,4:10,5:4,6:6,7:7,8:1,9:9,10:2
43442,1:9,2:10,3:5,4:1,5:2,6:6,7:7,8:4,9:8,10:3
48420,1:7,2:5,3:3,4:2,5:9,6:6,7:4,8:8,9:10,10:1
68284,1:9,2:5,3:6,4:4,5:10,6:2,7:1,8:3,9:8,10:7
90218,1:5,2:7,3:10,4:4,5:2,6:6,7:1,8:8,9:9,10:3
24734,1:8,2:10,3:3,4:2,5:4,6:7,7:1,8:9,9:6,10:5
2988,1:9,2:6,3:7,4:10,5:2,6:8,7:4,8:5,9:1,10:3
21668,1:7,2:4,3:9,4:5,5:2,6:3,7:10,8:1,9:6,10:8
10231,1:2,2:9,3:10,4:5,5:1,6:8,7:4,8:7,9:3,10:6
89176,1:9,2:7,3:4,4:10,5:8,6:2,7:1,8:5,9:6,10:3
78174,1:9,2:1,3:8,4:5,5:10,6:2,7:7,8:3,9:6,10:4
15529,1:4,2:8,3:5,4:9,5:2,6:10,7:3,8:1,9:6,10:7
73819,1:10,2:3,3:2,4:7,5:5,6:4,7:8,8:6,9:9,10:1
588,1:4,2:5,3:2,4:10,5:9,6:7,7:6,8:1,9:8,10:3
71055,1:3,2:4,3:6,4:8,5:9,6:2,7:5,8:10,9:7,10:1
48174,1:6,2:3,3:10,4:4,5:9,6:2,7:7,8:8,9:1,10:5
59497,1:8,2:5,3:9,4:7,5:10,6:6,7:1,8:4,9:2,10:3
21480,1:6,2:9,3:7,4:1,5:8,6:3,7:4,8:5,9:10,10:2
80889,1:1,2:9,3:7,4:2,5:4,6:10,7:3,8:8,9:5,10:6
28172,1:4,2:5,3:3,4:9,5:6,6:7,7:10,8:1,9:8,10:2
28818,1:3,2:2,3:5,4:9,5:7,6:8,7:10,8:6,9:1,10:4
7831,1:10,2:5,3:3,4:2,5:4,6:8,7:9,8:7,9:6,10:1
48302,1:4,2:9,3:8,4:2,5:5,6:1,7:10,8:7,9:6,10:3
46402,1:7,2:9,3:3,4:5,5:8,6:2,7:10,8:6,9:4,10:1
80123,1:6,2:5,3:9,4:7,5:8,6:2,7:4,8:1,9:10,10:3
48972,1:2,2:7,3:10,4:8,5:9,6:3,7:1,8:6,9:4,10:5
95326,1:7,2:9,3:10,4:5,5:4,6:1,7:2,8:3,9:8,10:6
6067,1:8,2:5,3:4,4:9,5:10,6:3,7:6,8:2,9:1,10:7
63050,1:4,2:10,3:1,4:2,5:7,6:3,7:5,8:6,9:8,10:9
63631,1:2,2:1,3:9,4:10,5:7,6:4,7:3,8:6,9:8,10:5
56979,1:3,2:5,3:1,4:8,5:6,6:4,7:2,8:10,9:7,10:9
1217,1:5,2:1,3:10,4:8,5:9,6:7,7:4,8:2,9:3,10:6
32001,1:10,2:2,3:5,4:6,5:9,6:7,7:1,8:4,9:3,10:8
40546,1:4,2:6,3:8,4:3,5:1,6:5,7:2,8:7,9:9,10:10
29109,1:6,2:5,3:10,4:4,5:7,6:1,7:9,8:3,9:8,10:2
43358,1:9,2:1,3:8,4:6,5:3,6:4,7:7,8:10,9:5,10:2
84297,1:10,2:9,3:7,4:8,5:6,6:4,7:3,8:5,9:1,10:2
61168,1:4,2:2,3:3,4:1,5:9,6:5,7:6,8:8,9:7,10:10
40418,1:4,2:3,3:7,4:1,5:6,6:8,7:9,8:2,9:5,10:10
19448,1:1,2:6,3:7,4:5,5:2,6:3,7:8,8:10,9:9,10:4
18203,1:2,2:4,3:5,4:8,5:1,6:3,7:7,8:6,9:9,10:10
44796,1:8,2:7,3:1,4:2,5:4,6:6,7:10,8:9,9:5,10:3
67959,1:5,2:3,3:7,4:9,5:10,6:1,7:8,8:4,9:2,10:6
17066,1:10,2:9,3:6,4:1,5:7,6:3,7:2,8:8,9:5,10:4
95178,1:6,2:8,3:2,4:7,5:9,6:10,7:4,8:5,9:3,10:1
79048,1:2,2:6,3:4,4:8,5:10,6:5,7:1,8:9,9:3,10:7
21318,1:6,2:1,3:4,4:2,5:9,6:5,7:3,8:8,9:10,10:7
49523,1:8,2:4,3:5,4:2,5:1,6:7,7:10,8:3,9:6,10:9
51293,1:1,2:6,3:7,4:5,5:3,6:9,7:4,8:10,9:8,10:2
39119,1:6,2:2,3:1,4:8,5:10,6:4,7:3,8:9,9:7,10:5
98233,1:9,2:4,3:2,4:6,5:5,6:3,7:1,8:7,9:10,10:8
9595,1:5,2:4,3:3,4:10,5:7,6:1,7:9,8:6,9:2,10:8
35025,1:9,2:4,3:3,4:10,5:7,6:1,7:6,8:2,9:5,10:8
76422,1:9,2:7,3:10,4:1,5:6,6:2,7:4,8:3,9:8,10:5
55910,1:4,2:3,3:8,4:5,5:2,6:1,7:10,8:7,9:6,10:9
36899,1:3,2:5,3:6,4:7,5:1,6:2,7:4,8:8,9:9,10:10
20153,1:8,2:5,3:10,4:7,5:1,6:6,7:9,8:4,9:3,10:2
37758,1:1,2:9,3:8,4:10,5:4,6:7,7:6,8:2,9:5,10:3
98786,1:8,2:7,3:5,4:9,5:2,6:6,7:4,8:3,9:10,10:1
55316,1:3,2:1,3:4,4:9,5:5,6:6,7:10,8:2,9:8,10:7
52779,1:8,2:6,3:3,4:10,5:1,6:5,7:9,8:4,9:2,10:7
29445,1:7,2:5,3:4,4:6,5:3,6:9,7:10,8:8,9:1,10:2
12480,1:4,2:10,3:7,4:3,5:2,6:5,7:1,8:9,9:6,10:8
29726,1:9,2:5,3:2,4:10,5:4,6:1,7:7,8:3,9:8,10:6
29830,1:2,2:6,3:4,4:1,5:3,6:7,7:10,8:8,9:9,10:5
53971,1:1,2:10,3:4,4:6,5:2,6:5,7:8,8:9,9:3,10:7
1938,1:7,2:5,3:9,4:2,5:1,6:8,7:10,8:3,9:4,10:6
27263,1:8,2:4,3:2,4:1,5:6,6:5,7:10,8:7,9:3,10:9
71172,1:2,2:8,3:10,4:7,5:3,6:9,7:4,8:1,9:6,10:5
3173,1:6,2:7,3:10,4:8,5:4,6:1,7:2,8:9,9:3,10:5
37152,1:6,2:4,3:5,4:3,5:8,6:9,7:1,8:10,9:2,10:7
15467,1:6,2:1,3:8,4:9,5:7,6:2,7:5,8:10,9:4,10:3
7894,1:9,2:2,3:7,4:5,5:4,6:3,7:8,8:10,9:6,10:1
85071,1:6,2:8,3:10,4:5,5:1,6:3,7:4,8:2,9:9,10:7
14420,1:10,2:6,3:3,4:5,5:9,6:2,7:1,8:4,9:7,10:8
68091,1:8,2:9,3:5,4:10,5:4,6:1,7:3,8:6,9:7,10:2
64615,1:7,2:4,3:9,4:1,5:3,6:5,7:8,8:6,9:2,10:10
79059,1:5,2:2,3:4,4:7,5:3,6:9,7:10,8:6,9:1,10:8
63541,1:9,2:2,3:3,4:8,5:5,6:6,7:7,8:4,9:1,10:10
13651,1:2,2:3,3:9,4:10,5:8,6:7,7:4,8:5,9:6,10:1
61808,1:5,2:9,3:6,4:7,5:10,6:3,7:1,8:8,9:4,10:2
23410,1:8,2:7,3:3,4:5,5:1,6:4,7:6,8:2,9:10,10:9
68629,1:3,2:5,3:10,4:2,5:4,6:1,7:8,8:6,9:9,10:7
88907,1:8,2:3,3:4,4:1,5:2,6:5,7:9,8:6,9:10,10:7
22330,1:6,2:5,3:4,4:10,5:2,6:3,7:7,8:1,9:8,10:9
32577,1:8,2:2,3:10,4:3,5:7,6:4,7:9,8:6,9:1,10:5
88913,1:8,2:6,3:7,4:1,5:3,6:5,7:4,8:10,9:2,10:9
83062,1:4,2:6,3:7,4:8,5:1,6:3,7:9,8:10,9:2,10:5
79996,1:6,2:7,3:9,4:5,5:3,6:4,7:1,8:8,9:10,10:2
4259,1:6,2:7,3:4,4:1,5:10,6:5,7:3,8:2,9:9,10:8
2204,1:6,2:4,3:7,4:5,5:10,6:3,7:8,8:9,9:1,10:2
8691,1:6,2:3,3:5,4:8,5:9,6:2,7:4,8:1,9:10,10:7
69947,1:1,2:4,3:9,4:6,5:5,6:7,7:3,8:2,9:8,10:10
58316,1:2,2:9,3:10,4:5,5:8,6:6,7:4,8:1,9:3,10:7
63297,1:1,2:6,3:9,4:5,5:3,6:8,7:4,8:2,9:7,10:10
29798,1:5,2:4,3:10,4:8,5:7,6:9,7:2,8:6,9:3,10:1
76208,1:1,2:2,3:5,4:9,5:10,6:4,7:6,8:8,9:3,10:7
74403,1:10,2:2,3:6,4:4,5:8,6:3,7:1,8:7,9:5,10:9
55995,1:9,2:8,3:4,4:3,5:2,6:7,7:1,8:6,9:10,10:5
37233,1:6,2:1,3:3,4:10,5:4,6:5,7:7,8:8,9:2,10:9
25386,1:10,2:9,3:1,4:5,5:4,6:3,7:6,8:7,9:2,10:8
47363,1:3,2:2,3:7,4:4,5:1,6:9,7:5,8:10,9:8,10:6
26407,1:7,2:3,3:6,4:4,5:1,6:9,7:5,8:2,9:8,10:10
78903,1:5,2:10,3:7,4:9,5:2,6:1,7:4,8:6,9:3,10:8
25100,1:7,2:8,3:4,4:1,5:10,6:2,7:6,8:3,9:9,10:5
33063,1:1,2:5,3:10,4:3,5:6,6:7,7:2,8:8,9:4,10:9
80806,1:5,2:9,3:1,4:4,5:6,6:10,7:3,8:2,9:7,10:8
66476,1:9,2:8,3:6,4:2,5:1,6:4,7:7,8:3,9:5,10:10
31018,1:2,2:4,3:1,4:3,5:10,6:7,7:9,8:6,9:5,10:8
76967,1:4,2:2,3:7,4:8,5:3,6:9,7:10,8:5,9:6,10:1
66793,1:9,2:3,3:2,4:1,5:8,6:6,7:5,8:7,9:10,10:4
66768,1:6,2:2,3:10,4:4,5:1,6:9,7:7,8:3,9:5,10:8
22308,1:9,2:6,3:10,4:7,5:2,6:3,7:1,8:5,9:4,10:8
20522,1:4,2:2,3:8,4:1,5:3,6:6,7:7,8:10,9:5,10:9
6476,1:9,2:4,3:5,4:7,5:1,6:10,7:8,8:6,9:2,10:3
67239,1:2,2:8,3:4,4:6,5:1,6:3,7:7,8:5,9:9,10:10
18425,1:7,2:9,3:5,4:1,5:10,6:3,7:8,8:6,9:4,10:2
92241,1:9,2:5,3:3,4:10,5:1,6:8,7:2,8:7,9:4,10:6
43414,1:2,2:10,3:6,4:1,5:7,6:8,7:5,8:3,9:9,10:4
16632,1:8,2:6,3:3,4:10,5:9,6:1,7:7,8:2,9:4,10:5
13403,1:9,2:1,3:4,4:6,5:7,6:2,7:10,8:8,9:5,10:3
57577,1:5,2:6,3:2,4:1,5:7,6:9,7:3,8:10,9:4,10:8
44635,1:9,2:10,3:3,4:6,5:1,6:5,7:2,8:8,9:4,10:7
18683,1:10,2:7,3:4,4:9,5:2,6:8,7:3,8:6,9:5,10:1
5233,1:7,2:1,3:10,4:3,5:2,6:6,7:9,8:4,9:8,10:5
77233,1:3,2:9,3:8,4:5,5:6,6:7,7:2,8:1,9:10,10:4
33462,1:5,2:4,3:2,4:8,5:1,6:6,7:7,8:10,9:9,10:3
67888,1:7,2:8,3:10,4:4,5:5,6:2,7:1,8:6,9:3,10:9
26471,1:6,2:4,3:5,4:9,5:7,6:3,7:10,8:8,9:1,10:2
66565,1:1,2:3,3:10,4:7,5:4,6:2,7:6,8:9,9:8,10:5
26035,1:5,2:3,3:6,4:7,5:1,6:2,7:10,8:4,9:9,10:8
21556,1:4,2:6,3:5,4:2,5:10,6:7,7:3,8:1,9:9,10:8
22014,1:3,2:10,3:8,4:4,5:6,6:5,7:2,8:1,9:7,10:9
85023,1:10,2:4,3:3,4:1,5:8,6:9,7:2,8:5,9:7,10:6
58762,1:7,2:3,3:9,4:5,5:10,6:1,7:4,8:8,9:6,10:2
15912,1:3,2:8,3:6,4:2,5:7,6:4,7:1,8:5,9:10,10:9
87878,1:4,2:6,3:9,4:1,5:10,6:7,7:5,8:3,9:2,10:8
85190,1:4,2:10,3:9,4:2,5:8,6:3,7:1,8:7,9:6,10:5
13709,1:4,2:10,3:1,4:7,5:9,6:8,7:6,8:2,9:3,10:5
15694,1:1,2:6,3:10,4:2,5:5,6:3,7:7,8:4,9:9,10:8
97405,1:5,2:3,3:1,4:9,5:7,6:4,7:6,8:2,9:10,10:8
78515,1:6,2:1,3:10,4:8,5:7,6:5,7:2,8:9,9:3,10:4
9500,1:8,2:10,3:1,4:7,5:5,6:2,7:6,8:4,9:3,10:9
56137,1:1,2:3,3:7,4:2,5:6,6:9,7:5,8:4,9:8,10:10
70047,1:5,2:10,3:9,4:6,5:7,6:2,7:1,8:3,9:4,10:8
82882,1:2,2:3,3:7,4:9,5:4,6:6,7:10,8:1,9:5,10:8
69164,1:7,2:6,3:9,4:8,5:3,6:10,7:2,8:1,9:5,10:4
32668,1:7,2:3,3:8,4:1,5:9,6:6,7:5,8:4,9:10,10:2
25067,1:5,2:6,3:8,4:9,5:4,6:7,7:1,8:10,9:2,10:3
71534,1:2,2:1,3:7,4:3,5:9,6:8,7:5,8:6,9:10,10:4
77196,1:5,2:3,3:10,4:7,5:6,6:9,7:4,8:2,9:1,10:8
69052,1:8,2:6,3:4,4:7,5:1,6:2,7:3,8:5,9:9,10:10
55535,1:2,2:1,3:9,4:3,5:6,6:5,7:7,8:4,9:8,10:10
75397,1:1,2:5,3:9,4:3,5:10,6:2,7:8,8:4,9:7,10:6
51612,1:6,2:1,3:10,4:7,5:8,6:4,7:3,8:9,9:2,10:5
5678,1:5,2:10,3:4,4:1,5:8,6:3,7:9,8:2,9:6,10:7
23444,1:10,2:4,3:5,4:6,5:2,6:8,7:9,8:1,9:3,10:7
50755,1:2,2:4,3:5,4:10,5:6,6:9,7:8,8:7,9:3,10:1
13484,1:10,2:2,3:3,4:9,5:7,6:1,7:8,8:6,9:4,10:5
22226,1:4,2:3,3:2,4:8,5:6,6:1,7:10,8:5,9:9,10:7
